"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (EUR)","@ qty","Minimum Quantity","Packaging","Series","Type","Material - Core","Inductance","Tolerance","Current Rating","Current - Saturation","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Operating Temperature","Frequency - Test","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Supplier Device Package"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1723-1-ND","NLV25T-R68J-PF","TDK Corporation","INDUCTOR POWER 0.68UH 1008",22439,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","680nH","±5%","300mA","-","Unshielded","850 mOhm Max","30 @ 25.2MHz","300MHz","-40°C ~ 105°C","25.2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1701-1-ND","NLV25T-010J-PF","TDK Corporation","INDUCTOR POWER 0.010UH 1008",18160,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","10nH","±5%","530mA","-","Unshielded","260 mOhm Max","15 @ 100MHz","2.15GHz","-40°C ~ 105°C","100MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1725-1-ND","NLV25T-1R0J-PF","TDK Corporation","INDUCTOR POWER 1UH 1008",18903,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","1µH","±5%","245mA","-","Unshielded","1.1 Ohm Max","30 @ 7.96MHz","245MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1731-1-ND","NLV25T-3R3J-PF","TDK Corporation","INDUCTOR POWER 3.3UH 1008",20580,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","3.3µH","±5%","185mA","-","Unshielded","1.9 Ohm Max","30 @ 7.96MHz","55MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1746-1-ND","NLV25T-560J-PF","TDK Corporation","INDUCTOR POWER 56UH 1008",20509,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","56µH","±5%","75mA","-","Unshielded","12.1 Ohm Max","20 @ 2.52MHz","16MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1717-1-ND","NLV25T-R22J-PF","TDK Corporation","INDUCTOR POWER 0.22UH 1008",17299,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","220nH","±5%","430mA","-","Unshielded","500 mOhm Max","30 @ 25.2MHz","450MHz","-40°C ~ 105°C","25.2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1727-1-ND","NLV25T-1R5J-PF","TDK Corporation","INDUCTOR POWER 1.5UH 1008",15451,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","1.5µH","±5%","220mA","-","Unshielded","1.3 Ohm Max","30 @ 7.96MHz","182MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1739-1-ND","NLV25T-150J-PF","TDK Corporation","INDUCTOR POWER 15UH 1008",14399,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","15µH","±5%","140mA","-","Unshielded","4.4 Ohm Max","25 @ 2.52MHz","26MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1721-1-ND","NLV25T-R47J-PF","TDK Corporation","INDUCTOR POWER 0.47UH 1008",12862,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","470nH","±5%","350mA","-","Unshielded","680 mOhm Max","30 @ 25.2MHz","350MHz","-40°C ~ 105°C","25.2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1724-1-ND","NLV25T-R82J-PF","TDK Corporation","INDUCTOR POWER 0.82UH 1008",13496,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","820nH","±5%","260mA","-","Unshielded","1 Ohm Max","30 @ 25.2MHz","260MHz","-40°C ~ 105°C","25.2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1733-1-ND","NLV25T-4R7J-PF","TDK Corporation","INDUCTOR POWER 4.7UH 1008",16000,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","4.7µH","±5%","175mA","-","Unshielded","2.3 Ohm Max","30 @ 7.96MHz","43MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1737-1-ND","NLV25T-100J-PF","TDK Corporation","INDUCTOR POWER 10UH 1008",13116,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","10µH","±5%","155mA","-","Unshielded","3.5 Ohm Max","25 @ 2.52MHz","33MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1705-1-ND","NLV25T-022J-PF","TDK Corporation","INDUCTOR POWER 0.022UH 1008",11033,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","22nH","±5%","420mA","-","Unshielded","370 mOhm Max","15 @ 100MHz","1.65GHz","-40°C ~ 105°C","100MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV25T%20SERIES.jpg","445-1758-1-ND","NLCV25T-220K-PF","TDK Corporation","INDUCTOR POWER 22UH 1008",11498,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","-","22µH","±10%","160mA","-","Unshielded","2.8 Ohm","30 @ 2.52MHz","18MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1726-1-ND","NLV25T-1R2J-PF","TDK Corporation","INDUCTOR POWER 1.2UH 1008",11464,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","1.2µH","±5%","230mA","-","Unshielded","1.2 Ohm Max","30 @ 7.96MHz","230MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV25T%20SERIES.jpg","445-1752-1-ND","NLCV25T-1R0M-PF","TDK Corporation","INDUCTOR POWER 1UH 1008",9016,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","-","1µH","±20%","475mA","-","Unshielded","340 mOhm","20 @ 7.96MHz","200MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1715-1-ND","NLV25T-R15J-PF","TDK Corporation","INDUCTOR POWER 0.15UH 1008",7670,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","150nH","±5%","500mA","-","Unshielded","350 mOhm Max","30 @ 25.2MHz","550MHz","-40°C ~ 105°C","25.2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1716-1-ND","NLV25T-R18J-PF","TDK Corporation","INDUCTOR POWER 0.18UH 1008",6970,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","180nH","±5%","460mA","-","Unshielded","400 mOhm Max","30 @ 25.2MHz","500MHz","-40°C ~ 105°C","25.2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1722-1-ND","NLV25T-R56J-PF","TDK Corporation","INDUCTOR POWER 0.56UH 1008",8050,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","560nH","±5%","325mA","-","Unshielded","750 mOhm Max","30 @ 25.2MHz","325MHz","-40°C ~ 105°C","25.2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1728-1-ND","NLV25T-1R8J-PF","TDK Corporation","INDUCTOR POWER 1.8UH 1008",6613,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","1.8µH","±5%","210mA","-","Unshielded","1.45 Ohm Max","30 @ 7.96MHz","135MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1719-1-ND","NLV25T-R33J-PF","TDK Corporation","INDUCTOR POWER 0.33UH 1008",6023,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","330nH","±5%","400mA","-","Unshielded","600 mOhm Max","30 @ 25.2MHz","400MHz","-40°C ~ 105°C","25.2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1745-1-ND","NLV25T-470J-PF","TDK Corporation","INDUCTOR POWER 47UH 1008",5602,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","47µH","±5%","80mA","-","Unshielded","11.1 Ohm Max","20 @ 2.52MHz","17MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1718-1-ND","NLV25T-R27J-PF","TDK Corporation","INDUCTOR POWER 0.27UH 1008",4000,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","270nH","±5%","420mA","-","Unshielded","550 mOhm Max","30 @ 25.2MHz","425MHz","-40°C ~ 105°C","25.2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1720-1-ND","NLV25T-R39J-PF","TDK Corporation","INDUCTOR POWER 0.39UH 1008",3883,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","390nH","±5%","375mA","-","Unshielded","650 mOhm Max","30 @ 25.2MHz","375MHz","-40°C ~ 105°C","25.2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV25T%20SERIES.jpg","445-1736-1-ND","NLV25T-8R2J-PF","TDK Corporation","INDUCTOR POWER 8.2UH 1008",4634,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","8.2µH","±5%","160mA","-","Unshielded","3.05 Ohm Max","25 @ 7.96MHz","36MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.075"" (1.90mm)","1008 (2520 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlp.pdf","http://media.digikey.com/Renders/TDK%20Renders/1008%282520%29.jpg","445-6376-1-ND","MLP2520S3R3ST0S1","TDK Corporation","INDUCTOR MULTILAYER 3.3UH 1008",21883,0,"0.34000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","3.3µH","±20%","1A","-","Shielded","110 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)","1008 (2520 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlp.pdf","http://media.digikey.com/Renders/TDK%20Renders/1008%282520%29.jpg","445-6377-1-ND","MLP2520S4R7MT0S1","TDK Corporation","INDUCTOR MULTILAYER 4.7UH 1008",23431,0,"0.34000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","4.7µH","±20%","1A","-","Shielded","130 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)","1008 (2520 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlp.pdf","http://media.digikey.com/Renders/TDK%20Renders/1008%282520%29.jpg","445-6373-1-ND","MLP2520S2R2MT0S1","TDK Corporation","INDUCTOR MULTILAYER 2.2UH 1008",15452,0,"0.34000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","2.2µH","±20%","1.2A","-","Shielded","90 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)","1008 (2520 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlp.pdf","http://media.digikey.com/Renders/TDK%20Renders/1008%282520%29.jpg","445-6378-1-ND","MLP2520S4R7ST0S1","TDK Corporation","INDUCTOR MULTILAYER 4.7UH 1008",15300,0,"0.34000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","4.7µH","±20%","1A","-","Shielded","110 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)","1008 (2520 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlp.pdf","http://media.digikey.com/Renders/TDK%20Renders/1008%282520%29.jpg","445-9504-1-ND","MLP2520S100MT0S1","TDK Corporation","INDUCTOR MULTILAYER 10UH 1008",13092,0,"0.34000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","10µH","±20%","700mA","-","Shielded","280 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.047"" (1.20mm)","1008 (2520 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlp.pdf","http://media.digikey.com/Renders/TDK%20Renders/1008%282520%29.jpg","445-6370-1-ND","MLP2520S1R0MT0S1","TDK Corporation","INDUCTOR MULTILAYER 1.0UH 1008",6359,0,"0.34000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","1µH","±20%","1.5A","-","Shielded","85 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)","1008 (2520 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlp.pdf","http://media.digikey.com/Renders/TDK%20Renders/1008%282520%29.jpg","445-6374-1-ND","MLP2520S2R2ST0S1","TDK Corporation","INDUCTOR MULTILAYER 2.2UH 1008",8459,0,"0.34000",0,1,"Cut Tape (CT)","MLP","Multilayer","Ferrite","2.2µH","±20%","1.2A","-","Shielded","110 mOhm","-","-","-40°C ~ 125°C","2MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)","1008 (2520 Metric)"
"http://www.tdk.co.jp/tefe02/e531_vls.pdf","http://media.digikey.com/Renders/TDK%20Renders/VLS25201.jpg","445-6628-1-ND","VLS252010ET-1R5N","TDK Corporation","INDUCTOR POWER 1.5UH 1.6A SMD",13985,0,"0.43000",0,1,"Cut Tape (CT)","VLS","Wirewound","Ferrite","1.5µH","±30%","1.45A","1.45A","Shielded","128 mOhm Max","-","-","-40°C ~ 105°C","1MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)","1008 (2520 Metric)"
"http://www.tdk.co.jp/tefe02/e531_vls.pdf","http://media.digikey.com/Renders/TDK%20Renders/VLS25201.jpg","445-6643-1-ND","VLS252015ET-100M","TDK Corporation","INDUCTOR POWER 10UH .80A SMD",13690,0,"0.43000",0,1,"Cut Tape (CT)","VLS","Wirewound","Ferrite","10µH","±20%","660mA","720mA","Shielded","588 mOhm Max","-","-","-40°C ~ 105°C","1MHz","Surface Mount","1008 (2520 Metric)","0.098"" L x 0.079"" W (2.50mm x 2.00mm)","0.039"" (1.00mm)","1008 (2520 Metric)"
