"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (EUR)","@ qty","Minimum Quantity","Packaging","Series","Type","Material - Core","Inductance","Tolerance","Current Rating","Current - Saturation","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Operating Temperature","Frequency - Test","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Supplier Device Package"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3035-1-ND","MLG1005S1N0ST000","TDK Corporation","INDUCTOR MULTILAYER 1.0NH 0402",62595,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","1nH","±0.3nH","1A","-","Unshielded","100 mOhm Max","-","10GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3037-1-ND","MLG1005S1N2ST000","TDK Corporation","INDUCTOR MULTILAYER 1.2NH 0402",57911,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","1.2nH","±0.3nH","1A","-","Unshielded","100 mOhm Max","-","10GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3045-1-ND","MLG1005S2N7ST000","TDK Corporation","INDUCTOR MULTILAYER 2.7NH 0402",56912,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","2.7nH","±0.3nH","800mA","-","Unshielded","150 mOhm Max","-","6GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3051-1-ND","MLG1005S4N7ST000","TDK Corporation","INDUCTOR MULTILAYER 4.7NH 0402",53679,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","4.7nH","±0.3nH","700mA","-","Unshielded","250 mOhm Max","-","4.5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3076-1-ND","MLG1005SR27JT000","TDK Corporation","INDUCTOR MULTILAYER 270NH 0402",56049,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","270nH","±5%","100mA","-","Unshielded","4.8 Ohm Max","-","400MHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/Renders/TDK%20Renders/0402-MLK.jpg","445-1467-1-ND","MLK1005S10NJT000","TDK Corporation","INDUCTOR MULTILAYER 10NH 0402",44886,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","10nH","±5%","350mA","-","Unshielded","420 mOhm Max","7 @ 100MHz","4.7GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/Renders/TDK%20Renders/0402-MLK.jpg","445-1476-1-ND","MLK1005S56NJT000","TDK Corporation","INDUCTOR MULTILAYER 56NH 0402",45135,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","56nH","±5%","200mA","-","Unshielded","1.3 Ohm Max","6 @ 100MHz","1.5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/Renders/TDK%20Renders/0402-MLK.jpg","445-1479-1-ND","MLK1005SR10JT000","TDK Corporation","INDUCTOR MULTILAYER 100NH 0402",44064,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","100nH","±5%","100mA","-","Unshielded","2.2 Ohm Max","6 @ 100MHz","1.1GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3031-1-ND","MLG1005S0N6CT000","TDK Corporation","INDUCTOR MULTILAYER 0.6NH 0402",40236,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","0.6nH","±0.2nH","1A","-","Unshielded","100 mOhm Max","-","10GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3049-1-ND","MLG1005S3N9ST000","TDK Corporation","INDUCTOR MULTILAYER 3.9NH 0402",54181,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","3.9nH","±0.3nH","700mA","-","Unshielded","200 mOhm Max","-","5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3055-1-ND","MLG1005S6N8JT000","TDK Corporation","INDUCTOR MULTILAYER 6.8NH 0402",56767,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","6.8nH","±5%","600mA","-","Unshielded","250 mOhm Max","-","3.5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3057-1-ND","MLG1005S8N2JT000","TDK Corporation","INDUCTOR MULTILAYER 8.2NH 0402",43499,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","8.2nH","±5%","500mA","-","Unshielded","300 mOhm Max","-","3GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-6306-1-ND","MLG1005S0N5CT000","TDK Corporation","INDUCTOR MULTILAYER 0.5NH 0402",53090,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","0.5nH","±0.2nH","1A","-","Unshielded","100 mOhm Max","-","10GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/Renders/TDK%20Renders/0402-MLK.jpg","445-1456-1-ND","MLK1005S1N2ST000","TDK Corporation","INDUCTOR MULTILAYER 1.2NH 0402",32918,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","1.2nH","±0.3nH","500mA","-","Unshielded","120 mOhm Max","5 @ 100MHz","11GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/Renders/TDK%20Renders/0402-MLK.jpg","445-1463-1-ND","MLK1005S4N7ST000","TDK Corporation","INDUCTOR MULTILAYER 4.7NH 0402",36549,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","4.7nH","±0.3nH","400mA","-","Unshielded","280 mOhm Max","7 @ 100MHz","6GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/Renders/TDK%20Renders/0402-MLK.jpg","445-1466-1-ND","MLK1005S8N2D","TDK Corporation","INDUCTOR MULTILAYER 8.2NH 0402",36371,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","8.2nH","±0.5nH","350mA","-","Unshielded","380 mOhm Max","7 @ 100MHz","5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/Renders/TDK%20Renders/0402-MLK.jpg","445-1469-1-ND","MLK1005S15NJT000","TDK Corporation","INDUCTOR MULTILAYER 15NH 0402",42554,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","15nH","±5%","300mA","-","Unshielded","500 mOhm Max","7 @ 100MHz","4GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/Renders/TDK%20Renders/0402-MLK.jpg","445-1472-1-ND","MLK1005S27NJT000","TDK Corporation","INDUCTOR MULTILAYER 27NH 0402",47006,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","27nH","±5%","200mA","-","Unshielded","800 mOhm Max","7 @ 100MHz","3GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3032-1-ND","MLG1005S0N7CT000","TDK Corporation","INDUCTOR MULTILAYER 0.7NH 0402",34373,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","0.7nH","±0.2nH","1A","-","Unshielded","100 mOhm Max","-","10GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3047-1-ND","MLG1005S3N3ST000","TDK Corporation","INDUCTOR MULTILAYER 3.3NH 0402",38536,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","3.3nH","±0.3nH","800mA","-","Unshielded","200 mOhm Max","-","5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3050-1-ND","MLG1005S4N3ST000","TDK Corporation","INDUCTOR MULTILAYER 4.3NH 0402",39579,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","4.3nH","±0.3nH","700mA","-","Unshielded","200 mOhm Max","-","4.5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3075-1-ND","MLG1005SR22JT000","TDK Corporation","INDUCTOR MULTILAYER 220NH 0402",34295,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","220nH","±5%","100mA","-","Unshielded","4.2 Ohm Max","-","450MHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-6308-1-ND","MLG1005S13NJT000","TDK Corporation","INDUCTOR MULTILAYER 13NH 0402",38898,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","13nH","±5%","400mA","-","Unshielded","500 mOhm Max","-","2.4GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/Renders/TDK%20Renders/0402-MLK.jpg","445-1464-1-ND","MLK1005S5N6D","TDK Corporation","INDUCTOR MULTILAYER 5.6NH 0402",34027,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","5.6nH","±0.5nH","400mA","-","Unshielded","300 mOhm Max","7 @ 100MHz","5.7GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/Renders/TDK%20Renders/0402-MLK.jpg","445-1471-1-ND","MLK1005S22NJT000","TDK Corporation","INDUCTOR MULTILAYER 22NH 0402",21272,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","22nH","±5%","200mA","-","Unshielded","700 mOhm Max","7 @ 100MHz","3.5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/Renders/TDK%20Renders/0402-MLK.jpg","445-1477-1-ND","MLK1005S68NJT000","TDK Corporation","INDUCTOR MULTILAYER 68NH 0402",28144,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","68nH","±5%","150mA","-","Unshielded","1.5 Ohm Max","6 @ 100MHz","1.4GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.024"" (0.60mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3052-1-ND","MLG1005S5N1ST000","TDK Corporation","INDUCTOR MULTILAYER 5.1NH 0402",29180,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","5.1nH","±0.3nH","600mA","-","Unshielded","250 mOhm Max","-","4GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3054-1-ND","MLG1005S6N2ST000","TDK Corporation","INDUCTOR MULTILAYER 6.2NH 0402",25436,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","6.2nH","±0.3nH","600mA","-","Unshielded","250 mOhm Max","-","4GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3058-1-ND","MLG1005S9N1JT000","TDK Corporation","INDUCTOR MULTILAYER 9.1NH 0402",20672,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","9.1nH","±5%","500mA","-","Unshielded","300 mOhm Max","-","3GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3059-1-ND","MLG1005S10NJT000","TDK Corporation","INDUCTOR MULTILAYER 10NH 0402",25666,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","10nH","±5%","500mA","-","Unshielded","350 mOhm Max","-","2.5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3064-1-ND","MLG1005S27NJT000","TDK Corporation","INDUCTOR MULTILAYER 27NH 0402",22064,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","27nH","±5%","300mA","-","Unshielded","800 mOhm Max","-","1.6GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3066-1-ND","MLG1005S39NJT000","TDK Corporation","INDUCTOR MULTILAYER 39NH 0402",21662,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","39nH","±5%","250mA","-","Unshielded","1 Ohm Max","-","1.2GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-3071-1-ND","MLG1005SR10JT000","TDK Corporation","INDUCTOR MULTILAYER 100NH 0402",22751,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","100nH","±5%","200mA","-","Unshielded","2 Ohm Max","-","700MHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-6304-1-ND","MLG1005S0N3CT000","TDK Corporation","INDUCTOR MULTILAYER 0.3NH 0402",28992,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","0.3nH","±0.2nH","1A","-","Unshielded","100 mOhm Max","-","10GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/HK%20SERIES%200201.JPG","445-6305-1-ND","MLG1005S0N4CT000","TDK Corporation","INDUCTOR MULTILAYER 0.4NH 0402",28102,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","0.4nH","±0.2nH","1A","-","Unshielded","100 mOhm Max","-","10GHz","-55°C ~ 125°C","100MHz","Surface Mount","0402 (1005 Metric)","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)","0402 (1005 Metric)"
