"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (EUR)","@ qty","Minimum Quantity","Packaging","Series","Type","Material - Core","Inductance","Tolerance","Current Rating","Current - Saturation","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Operating Temperature","Frequency - Test","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Supplier Device Package"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-6294-1-ND","MLG0603S0N5CT000","TDK Corporation","INDUCTOR MULTILAYER .5NH 0201",59300,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","0.5nH","±0.2nH","600mA","-","Unshielded","100 mOhm Max","-","10GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-6344-1-ND","MLK0603L33NJT000","TDK Corporation","INDUCTOR MULTILAYER 33NH 0201",49438,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","33nH","±5%","100mA","-","Unshielded","1.8 Ohm Max","6 @ 300MHz","2.8GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-1573-1-ND","MLK0603L1N8ST000","TDK Corporation","INDUCTOR 1.8NH +-.3NH FIXED 0201",43801,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","1.8nH","±0.3nH","300mA","-","Unshielded","270 mOhm Max","6 @ 300MHz","10GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-1574-1-ND","MLK0603L2N2ST000","TDK Corporation","INDUCTOR 2.2NH +-.3NH FIXED 0201",53399,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","2.2nH","±0.3nH","300mA","-","Unshielded","300 mOhm Max","6 @ 300MHz","9GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-3094-1-ND","MLG0603S3N0ST000","TDK Corporation","INDUCTOR MULTILAYER 3.0NH 0201",47293,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","3nH","±0.3nH","300mA","-","Unshielded","300 mOhm Max","4 @ 100MHz","6.2GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-3102-1-ND","MLG0603S6N2ST000","TDK Corporation","INDUCTOR MULTILAYER 6.2NH 0201",34937,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","6.2nH","±0.3nH","250mA","-","Unshielded","550 mOhm Max","5 @ 100MHz","4.2GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-3115-1-ND","MLG0603S47NJT000","TDK Corporation","INDUCTOR MULTILAYER 47NH 0201",43293,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","47nH","±5%","50mA","-","Unshielded","2.2 Ohm Max","6 @ 100MHz","1.3GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-6342-1-ND","MLK0603L2N0ST000","TDK Corporation","INDUCTOR MULTILAYER 2.0NH 0201",35895,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","2nH","±0.3nH","300mA","-","Unshielded","300 mOhm Max","6 @ 300MHz","9GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-6348-1-ND","MLK0603L5N1ST000","TDK Corporation","INDUCTOR MULTILAYER 5.1NH 0201",40830,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","5.1nH","±0.3nH","200mA","-","Unshielded","600 mOhm Max","6 @ 300MHz","6.5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-6350-1-ND","MLK0603L7N5JT000","TDK Corporation","INDUCTOR MULTILAYER 7.5NH 0201",53495,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","7.5nH","±5%","200mA","-","Unshielded","700 mOhm Max","6 @ 300MHz","6GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-1570-1-ND","MLK0603L1N0ST000","TDK Corporation","INDUCTOR 1.0NH +-.3NH FIXED 0201",21637,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","1nH","±0.3nH","300mA","-","Unshielded","200 mOhm Max","6 @ 300MHz","12GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-1571-1-ND","MLK0603L1N2ST000","TDK Corporation","INDUCTOR 1.2NH +-.3NH FIXED 0201",37207,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","1.2nH","±0.3nH","300mA","-","Unshielded","220 mOhm Max","6 @ 300MHz","11GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-1572-1-ND","MLK0603L1N5ST000","TDK Corporation","INDUCTOR 1.5NH +-.3NH FIXED 0201",38636,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","1.5nH","±0.3nH","300mA","-","Unshielded","240 mOhm Max","6 @ 300MHz","10GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-1575-1-ND","MLK0603L2N7ST000","TDK Corporation","INDUCTOR 2.7NH +-.3NH FIXED 0201",31987,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","2.7nH","±0.3nH","300mA","-","Unshielded","350 mOhm Max","6 @ 300MHz","8.5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-1577-1-ND","MLK0603L3N9ST000","TDK Corporation","INDUCTOR 3.9NH +-.3NH FIXED 0201",31951,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","3.9nH","±0.3nH","200mA","-","Unshielded","450 mOhm Max","6 @ 300MHz","8GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-1580-1-ND","MLK0603L6N8JT000","TDK Corporation","INDUCTOR 6.8NH +-5% FIXED 0201",18186,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","6.8nH","±5%","200mA","-","Unshielded","650 mOhm Max","6 @ 300MHz","6GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-1581-1-ND","MLK0603L8N2JT000","TDK Corporation","INDUCTOR 8.2NH +-5% FIXED 0201",15905,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","8.2nH","±5%","200mA","-","Unshielded","700 mOhm Max","6 @ 300MHz","6GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-1584-1-ND","MLK0603L15NJT000","TDK Corporation","INDUCTOR 15NH +-5% FIXED 0201",25071,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","15nH","±5%","150mA","-","Unshielded","1.1 Ohm Max","6 @ 300MHz","4.5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-1586-1-ND","MLK0603L22NJT000","TDK Corporation","INDUCTOR 22NH +-5% FIXED 0201",34535,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","22nH","±5%","100mA","-","Unshielded","1.6 Ohm Max","6 @ 300MHz","3.5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-3092-1-ND","MLG0603S2N4ST000","TDK Corporation","INDUCTOR MULTILAYER 2.4NH 0201",29037,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","2.4nH","±0.3nH","300mA","-","Unshielded","250 mOhm Max","4 @ 100MHz","8GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-3113-1-ND","MLG0603S33NJT000","TDK Corporation","INDUCTOR MULTILAYER 33NH 0201",25840,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","33nH","±5%","100mA","-","Unshielded","1.8 Ohm Max","6 @ 100MHz","1.6GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-3119-1-ND","MLG0603SR10JT000","TDK Corporation","INDUCTOR MULTILAYER 100NH 0201",27553,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","100nH","±5%","50mA","-","Unshielded","4.5 Ohm Max","5 @ 100MHz","770MHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-6292-1-ND","MLG0603S0N3CT000","TDK Corporation","INDUCTOR MULTILAYER .3NH 0201",55674,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","0.3nH","±0.2nH","600mA","-","Unshielded","100 mOhm Max","-","10GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-6293-1-ND","MLG0603S0N4CT000","TDK Corporation","INDUCTOR MULTILAYER .4NH 0201",27005,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","0.4nH","±0.2nH","600mA","-","Unshielded","100 mOhm Max","-","10GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-6296-1-ND","MLG0603S24NJT000","TDK Corporation","INDUCTOR MULTILAYER 24NH 0201",24172,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","24nH","±5%","150mA","-","Unshielded","1.3 Ohm Max","6 @ 100MHz","1.9GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-6300-1-ND","MLG0603S51NJT000","TDK Corporation","INDUCTOR MULTILAYER 51NH 0201",18018,0,"0.08000",0,1,"Cut Tape (CT)","MLG","Multilayer","Ceramic","51nH","±5%","50mA","-","Unshielded","2.8 Ohm Max","5 @ 100MHz","1.2GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-6338-1-ND","MLK0603L1N1ST000","TDK Corporation","INDUCTOR MULTILAYER 1.1NH 0201",26821,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","1.1nH","±0.3nH","300mA","-","Unshielded","220 mOhm Max","6 @ 300MHz","11GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-6341-1-ND","MLK0603L27NJT000","TDK Corporation","INDUCTOR MULTILAYER 27NH 0201",21524,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","27nH","±5%","100mA","-","Unshielded","1.7 Ohm Max","6 @ 300MHz","3GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-6346-1-ND","MLK0603L3N6ST000","TDK Corporation","INDUCTOR MULTILAYER 3.6NH 0201",23995,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","3.6nH","±0.3nH","200mA","-","Unshielded","450 mOhm Max","6 @ 300MHz","8GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-6349-1-ND","MLK0603L6N2ST000","TDK Corporation","INDUCTOR MULTILAYER 6.2NH 0201",33433,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","6.2nH","±0.3nH","200mA","-","Unshielded","650 mOhm Max","6 @ 300MHz","6GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlk.pdf","http://media.digikey.com/photos/TDK%20Photos/MLK0603%20SERIES.jpg","445-6351-1-ND","MLK0603L9N1JT000","TDK Corporation","INDUCTOR MULTILAYER 9.1NH 0201",27063,0,"0.08000",0,1,"Cut Tape (CT)","MLK","Multilayer","Ceramic","9.1nH","±5%","200mA","-","Unshielded","800 mOhm Max","6 @ 300MHz","5.5GHz","-55°C ~ 125°C","100MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg_03.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-7824-1-ND","MLG0603P8N2JT000","TDK Corporation","INDUCTOR MULTILAYER 8.2NH 0201",54060,0,"0.12000",0,1,"Cut Tape (CT)","MLG","Multilayer","-","8.2nH","±5%","250mA","-","Unshielded","850 mOhm Max","14 @ 500MHz","4GHz","-55°C ~ 125°C","500MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg_03.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-7839-1-ND","MLG0603PR12JT000","TDK Corporation","INDUCTOR MULTILAYER 120NH 0201",57900,0,"0.12000",0,1,"Cut Tape (CT)","MLG","Multilayer","-","120nH","±5%","80mA","-","Unshielded","5 Ohm Max","9 @ 300MHz","800MHz","-55°C ~ 125°C","300MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
"http://www.tdk.co.jp/tefe02/e521_mlg_03.pdf","http://media.digikey.com/Renders/TDK%20Renders/0201-MLG.jpg","445-7811-1-ND","MLG0603P2N4ST000","TDK Corporation","INDUCTOR MULTILAYER 2.4NH 0201",44530,0,"0.12000",0,1,"Cut Tape (CT)","MLG","Multilayer","-","2.4nH","±0.3nH","500mA","-","Unshielded","200 mOhm Max","14 @ 500MHz","7.5GHz","-55°C ~ 125°C","500MHz","Surface Mount","0201 (0603 Metric)","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.013"" (0.33mm)","0201 (0603 Metric)"
